match_id,round_num,player_id,player_name,team,kills,deaths,assists,damage,headshots,survived,equipment_value,cash_spent,money_start,money_end,won_round
fbafdfa1b8c597d2,18,76561197978835160,flameZ,ct,1,0,0,100,0,true,4999,21969100,6900,4850,true
fbafdfa1b8c597d2,18,76561198057282432,kyxsan,t,1,1,1,174,1,false,1568,6976900,3000,4900,false
fbafdfa1b8c597d2,18,76561198041683378,NiKo,t,0,1,0,0,0,false,2917,11241600,3050,3650,false
fbafdfa1b8c597d2,18,76561197991272318,ropz,ct,1,0,0,110,1,true,5291,3355000,7850,10600,true
fbafdfa1b8c597d2,18,76561198113666193,ZywOo,ct,1,1,0,100,0,false,6669,6201900,4700,6650,true
fbafdfa1b8c597d2,18,76561198074762801,m0NESY,t,0,1,1,37,0,false,1824,8151700,3200,4550,false
fbafdfa1b8c597d2,19,76561197973140692,mezii,ct,0,0,0,0,0,true,5858,9422800,9900,8600,true
fbafdfa1b8c597d2,19,76561197991272318,ropz,ct,1,0,0,100,0,true,7175,38203700,10600,5150,true
fbafdfa1b8c597d2,19,76561197996678278,TeSeS,t,0,1,0,62,0,false,4705,34113900,4750,150,false
fbafdfa1b8c597d2,19,76561198057282432,kyxsan,t,0,1,0,51,0,false,3720,35860400,4900,0,false
fbafdfa1b8c597d2,19,76561197978835160,flameZ,ct,1,0,0,68,0,true,5693,7408800,4850,3850,true
fbafdfa1b8c597d2,19,76561198113666193,ZywOo,ct,1,0,0,100,0,true,7312,22301800,6650,3750,true
fbafdfa1b8c597d2,19,76561197989744167,apEX,ct,2,0,1,232,1,true,4582,33188800,11550,7300,true
fbafdfa1b8c597d2,19,76561197983956651,Magisk,t,0,1,0,26,0,false,4671,34908400,4800,100,false
fbafdfa1b8c597d2,19,76561198041683378,NiKo,t,0,1,0,52,0,false,4437,26037200,3650,150,false
fbafdfa1b8c597d2,19,76561198074762801,m0NESY,t,0,1,0,0,0,true,4229,31076600,4550,150,false
8b1a8dc1eb923279,1,76561198316706174,Tauson,t,2,1,1,200,2,false,840,4110600,800,3250,false
8b1a8dc1eb923279,1,76561197983956651,Magisk,ct,0,1,1,39,0,false,840,4116450,800,3650,true
8b1a8dc1eb923279,1,76561198310561479,PR,t,0,1,0,0,0,false,890,4436600,800,2600,false
8b1a8dc1eb923279,1,76561198074762801,m0NESY,ct,2,0,0,200,2,true,938,4128150,800,4550,true
8b1a8dc1eb923279,1,76561198041683378,NiKo,ct,3,0,0,237,3,true,857,4128800,800,4550,true
8b1a8dc1eb923279,1,76561197996678278,TeSeS,ct,0,1,0,0,0,false,1021,4071600,800,3650,true
8b1a8dc1eb923279,1,76561198057282432,kyxsan,ct,0,1,0,24,0,false,680,4959800,800,3500,true
8b1a8dc1eb923279,1,76561199009468655,ztr,t,0,1,0,0,0,false,845,4148500,800,2600,false
8b1a8dc1eb923279,1,76561198034172415,REZ,t,1,1,1,76,0,false,823,4004000,800,2950,false
8b1a8dc1eb923279,1,76561198098071693,sl3nd,t,0,1,0,48,0,false,1185,4094350,800,2950,false
8b1a8dc1eb923279,2,76561198098071693,sl3nd,t,1,1,0,100,1,false,636,3933300,2950,4950,false
8b1a8dc1eb923279,2,76561197983956651,Magisk,ct,0,0,0,0,0,true,3545,21515350,3650,3350,true
8b1a8dc1eb923279,2,76561199009468655,ztr,t,0,1,0,0,0,false,448,1601100,2600,4700,false
8b1a8dc1eb923279,2,76561198316706174,Tauson,t,0,1,0,9,0,false,676,16235100,3250,2950,false
8b1a8dc1eb923279,2,76561197996678278,TeSeS,ct,0,1,0,0,0,false,3356,20301650,3650,3350,true
8b1a8dc1eb923279,2,76561198034172415,REZ,t,0,1,0,85,0,false,3578,5801000,2950,4350,false
8b1a8dc1eb923279,2,76561198310561479,PR,t,0,1,0,0,0,false,603,3637900,2600,4300,false
8b1a8dc1eb923279,2,76561198041683378,NiKo,ct,4,0,1,461,1,true,4770,28048300,4550,4450,true
8b1a8dc1eb923279,2,76561198057282432,kyxsan,ct,1,0,0,39,0,true,3489,20065050,3500,4000,true
8b1a8dc1eb923279,2,76561198074762801,m0NESY,ct,0,0,0,0,0,true,4708,28293100,4550,3300,true
8b1a8dc1eb923279,3,76561197996678278,TeSeS,ct,1,1,0,118,1,false,4843,15202150,3350,4950,true
8b1a8dc1eb923279,3,76561197983956651,Magisk,ct,0,0,0,0,0,true,5356,13188200,3350,4900,true
8b1a8dc1eb923279,3,76561198310561479,PR,t,0,1,0,0,0,false,4371,34238200,4300,3000,false
8b1a8dc1eb923279,3,76561199009468655,ztr,t,0,1,0,0,0,false,3260,36481500,4700,3000,false
8b1a8dc1eb923279,3,76561198057282432,kyxsan,ct,3,0,0,200,2,true,5100,30445000,4000,4150,true
8b1a8dc1eb923279,3,76561198316706174,Tauson,t,1,1,0,100,1,false,4218,22054000,2950,3250,false
8b1a8dc1eb923279,3,76561198074762801,m0NESY,ct,0,1,1,82,0,false,5820,10833900,3300,5150,true
8b1a8dc1eb923279,3,76561198041683378,NiKo,ct,1,1,0,100,1,false,4854,11504400,4450,6500,true
8b1a8dc1eb923279,3,76561198098071693,sl3nd,t,1,1,0,66,1,false,4756,38942200,4950,3350,false
8b1a8dc1eb923279,3,76561198034172415,REZ,t,1,1,1,134,1,false,4060,32864700,4350,3350,false
8b1a8dc1eb923279,4,76561197983956651,Magisk,ct,3,0,0,291,3,true,5412,2633200,4900,8250,true
8b1a8dc1eb923279,4,76561198098071693,sl3nd,t,0,1,0,0,0,false,1302,3573750,3350,5600,false
8b1a8dc1eb923279,4,76561198034172415,REZ,t,0,1,0,0,0,false,1600,5397950,3350,4900,false
8b1a8dc1eb923279,4,76561199009468655,ztr,t,0,1,0,0,0,false,1206,4087500,3000,4950,false
8b1a8dc1eb923279,4,76561198057282432,kyxsan,ct,0,0,0,0,0,true,5596,10353500,4150,3400,true
8b1a8dc1eb923279,4,76561198041683378,NiKo,ct,1,0,0,94,0,true,4128,19214200,6500,3700,true
8b1a8dc1eb923279,4,76561197996678278,TeSeS,ct,1,0,0,100,1,true,4396,14478350,4950,3600,true
8b1a8dc1eb923279,4,76561198310561479,PR,t,0,1,0,0,0,false,1546,4667050,3000,4850,false
8b1a8dc1eb923279,4,76561198316706174,Tauson,t,0,1,0,17,0,false,1607,4682250,3250,5200,false
8b1a8dc1eb923279,4,76561198074762801,m0NESY,ct,0,0,0,0,0,true,6444,7184100,5150,5700,true
8b1a8dc1eb923279,5,76561198057282432,kyxsan,ct,1,1,0,72,0,false,6079,2163600,3400,6650,true
8b1a8dc1eb923279,5,76561197996678278,TeSeS,ct,0,1,0,18,0,false,5389,2241000,3600,6550,true
8b1a8dc1eb923279,5,76561198074762801,m0NESY,ct,2,1,0,200,0,false,7640,6112400,5700,8350,true
8b1a8dc1eb923279,5,76561198316706174,Tauson,t,1,1,1,153,0,false,5040,37436800,5200,4000,false
8b1a8dc1eb923279,5,76561198041683378,NiKo,ct,2,0,1,210,0,true,5316,8864600,3700,6350,true
8b1a8dc1eb923279,5,76561198098071693,sl3nd,t,2,1,0,147,0,false,5590,39946300,5600,3600,false
8b1a8dc1eb923279,5,76561199009468655,ztr,t,0,1,0,0,0,false,4839,35885300,4950,3550,false
8b1a8dc1eb923279,5,76561198310561479,PR,t,1,1,0,100,1,false,4879,36190400,4850,3750,false
8b1a8dc1eb923279,5,76561197983956651,Magisk,ct,0,1,0,0,0,false,5434,3748500,8250,11000,true
8b1a8dc1eb923279,5,76561198034172415,REZ,t,0,1,0,0,0,false,4996,37092600,4900,3400,false
8b1a8dc1eb923279,6,76561197996678278,TeSeS,ct,1,0,0,100,1,true,5113,35578600,6550,4900,true
8b1a8dc1eb923279,6,76561198098071693,sl3nd,t,2,1,0,180,1,false,3618,12116300,3600,5800,false
8b1a8dc1eb923279,6,76561198310561479,PR,t,0,1,0,40,0,false,1800,12663250,3750,5300,false
8b1a8dc1eb923279,6,76561197983956651,Magisk,ct,2,1,1,254,1,false,5720,38952600,11000,9250,true
8b1a8dc1eb923279,6,76561198316706174,Tauson,t,0,1,0,20,0,false,1849,15059000,4000,5200,false
8b1a8dc1eb923279,6,76561198074762801,m0NESY,ct,0,1,0,0,0,false,7427,17112500,8350,9100,true
8b1a8dc1eb923279,6,76561198034172415,REZ,t,0,1,0,0,0,false,1994,14032250,3400,4750,false
8b1a8dc1eb923279,6,76561198057282432,kyxsan,ct,0,0,0,0,0,true,5414,36793300,6650,4300,true
8b1a8dc1eb923279,6,76561198041683378,NiKo,ct,2,0,0,146,1,true,5035,21904000,6350,7000,true
8b1a8dc1eb923279,6,76561199009468655,ztr,t,0,1,0,0,0,false,1606,11294250,3550,5300,false
8b1a8dc1eb923279,7,76561198310561479,PR,t,0,0,0,0,0,true,4962,47019400,5300,4000,true
8b1a8dc1eb923279,7,76561198098071693,sl3nd,t,1,0,0,100,0,true,5584,53164100,5800,3700,true
8b1a8dc1eb923279,7,76561198074762801,m0NESY,ct,0,1,0,0,0,false,7374,25843400,9100,7800,false
8b1a8dc1eb923279,7,76561197996678278,TeSeS,ct,0,0,0,0,0,true,5173,33382700,4900,2800,false
8b1a8dc1eb923279,7,76561198041683378,NiKo,ct,0,1,0,0,0,false,5773,12574800,7000,7100,false
8b1a8dc1eb923279,7,76561198057282432,kyxsan,ct,0,0,0,6,0,true,5744,10310200,4300,4600,false
8b1a8dc1eb923279,7,76561197983956651,Magisk,ct,0,0,0,0,0,true,5199,49358400,9250,5450,false
8b1a8dc1eb923279,7,76561198034172415,REZ,t,1,0,0,100,1,true,4528,44793700,4750,4250,true
8b1a8dc1eb923279,7,76561199009468655,ztr,t,0,0,0,0,0,true,4443,44717400,5300,4000,true
8b1a8dc1eb923279,7,76561198316706174,Tauson,t,0,0,0,0,0,true,5057,47959800,5200,3800,true
8b1a8dc1eb923279,8,76561198316706174,Tauson,t,3,0,0,236,2,true,4975,8150200,3800,6950,true
8b1a8dc1eb923279,8,76561198074762801,m0NESY,ct,1,1,0,59,0,false,7104,57907500,7800,2350,false
8b1a8dc1eb923279,8,76561197996678278,TeSeS,ct,0,1,1,138,0,false,5767,6437700,2800,3900,false
8b1a8dc1eb923279,8,76561197983956651,Magisk,ct,0,1,0,34,0,false,5357,8867300,5450,6250,false
8b1a8dc1eb923279,8,76561199009468655,ztr,t,0,1,0,0,0,false,4925,8599700,4000,6150,true
8b1a8dc1eb923279,8,76561198041683378,NiKo,ct,0,1,1,88,0,false,4435,40189300,7100,3800,false
8b1a8dc1eb923279,8,76561198098071693,sl3nd,t,1,0,0,100,0,true,7023,19411300,3700,4650,true
8b1a8dc1eb923279,8,76561198310561479,PR,t,1,0,0,100,0,true,4880,5769400,4000,7150,true
8b1a8dc1eb923279,8,76561198034172415,REZ,t,0,1,2,64,0,false,5084,9932900,4250,6300,true
8b1a8dc1eb923279,8,76561198057282432,kyxsan,ct,1,1,0,2,0,false,4922,10185200,4600,5500,false
8b1a8dc1eb923279,9,76561198316706174,Tauson,t,1,1,0,178,1,false,5090,6127600,6950,8650,false
8b1a8dc1eb923279,9,76561198098071693,sl3nd,t,0,1,0,0,0,false,7320,9645400,4650,5450,false
8b1a8dc1eb923279,9,76561198041683378,NiKo,ct,1,1,0,100,0,false,3635,21262500,3800,3600,true
8b1a8dc1eb923279,9,76561197983956651,Magisk,ct,0,1,0,0,0,false,4348,36099150,6250,3300,true
8b1a8dc1eb923279,9,76561198074762801,m0NESY,ct,0,1,0,0,0,false,5326,12250600,2350,3400,true
8b1a8dc1eb923279,9,76561198034172415,REZ,t,1,1,0,66,0,false,4961,29466000,6300,4100,false
8b1a8dc1eb923279,9,76561198057282432,kyxsan,ct,0,1,1,73,0,false,3444,29251400,5500,3350,true
8b1a8dc1eb923279,9,76561198310561479,PR,t,2,1,0,152,2,false,4614,12374600,7150,8100,false
8b1a8dc1eb923279,9,76561197996678278,TeSeS,ct,4,0,0,324,3,true,3773,21829500,3900,4500,true
8b1a8dc1eb923279,9,76561199009468655,ztr,t,0,1,2,82,0,false,4204,27216000,6150,3750,false
8b1a8dc1eb923279,10,76561198034172415,REZ,t,0,1,0,29,0,false,4286,27606500,4100,3600,false
8b1a8dc1eb923279,10,76561198057282432,kyxsan,ct,0,1,2,98,0,false,3939,22126000,3350,3600,true
8b1a8dc1eb923279,10,76561198074762801,m0NESY,ct,1,0,0,53,0,true,7307,19314500,3400,4600,true
8b1a8dc1eb923279,10,76561198041683378,NiKo,ct,1,1,0,97,0,false,4373,24461000,3600,3800,true
8b1a8dc1eb923279,10,76561197996678278,TeSeS,ct,1,0,0,100,1,true,3908,29743600,4500,4200,true
8b1a8dc1eb923279,10,76561198316706174,Tauson,t,0,1,1,75,0,false,4871,52741050,8650,5000,false
8b1a8dc1eb923279,10,76561198310561479,PR,t,1,1,0,100,1,false,4794,54754100,8100,4300,false
8b1a8dc1eb923279,10,76561199009468655,ztr,t,1,1,0,94,0,false,3558,15374300,3750,5650,false
8b1a8dc1eb923279,10,76561198098071693,sl3nd,t,0,1,0,0,0,false,6707,35473600,5450,4150,false
8b1a8dc1eb923279,10,76561197983956651,Magisk,ct,2,0,0,152,2,true,3646,22528100,3300,4150,true
8b1a8dc1eb923279,11,76561198310561479,PR,t,1,1,0,154,1,false,4113,28406100,4300,3800,false
8b1a8dc1eb923279,11,76561198098071693,sl3nd,t,0,1,0,0,0,false,3845,26086400,4150,3550,false
8b1a8dc1eb923279,11,76561198316706174,Tauson,t,1,1,0,78,0,false,4836,32843600,5000,3900,false
8b1a8dc1eb923279,11,76561198057282432,kyxsan,ct,1,1,1,148,1,false,5180,17732800,3600,4450,true
8b1a8dc1eb923279,11,76561197983956651,Magisk,ct,0,1,1,56,0,false,5195,23642400,4150,3900,true
8b1a8dc1eb923279,11,76561197996678278,TeSeS,ct,4,0,0,296,4,true,5208,27452400,4200,4650,true
8b1a8dc1eb923279,11,76561198041683378,NiKo,ct,0,1,0,0,0,false,5036,15051100,3800,4750,true
8b1a8dc1eb923279,11,76561199009468655,ztr,t,0,1,0,0,0,false,4750,33772000,5650,3950,false
8b1a8dc1eb923279,11,76561198074762801,m0NESY,ct,0,0,0,0,0,true,7612,5399800,4600,7050,true
8b1a8dc1eb923279,11,76561198034172415,REZ,t,1,1,0,144,1,false,3422,23868400,3600,3800,false
8b1a8dc1eb923279,12,76561198057282432,kyxsan,ct,0,1,0,46,0,false,5354,23986500,4450,2450,false
8b1a8dc1eb923279,12,76561198041683378,NiKo,ct,0,1,1,113,0,false,5892,26311200,4750,2550,false
8b1a8dc1eb923279,12,76561199009468655,ztr,t,1,0,0,78,0,true,3615,29311950,3950,3950,true
8b1a8dc1eb923279,12,76561197983956651,Magisk,ct,0,1,0,0,0,false,5752,23828400,3900,2100,false
8b1a8dc1eb923279,12,76561198316706174,Tauson,t,0,0,0,0,0,true,3643,28473700,3900,3350,true
8b1a8dc1eb923279,12,76561198310561479,PR,t,3,0,0,235,2,true,3772,28571400,3800,4250,true
8b1a8dc1eb923279,12,76561198098071693,sl3nd,t,1,0,1,187,1,true,3292,24989450,3550,3550,true
8b1a8dc1eb923279,12,76561198074762801,m0NESY,ct,0,1,0,0,0,false,8120,51488800,7050,1450,false
8b1a8dc1eb923279,12,76561197996678278,TeSeS,ct,1,1,0,89,1,false,5179,31878700,4650,2150,false
8b1a8dc1eb923279,12,76561198034172415,REZ,t,0,1,0,0,0,false,4622,28627300,3800,3350,true
8b1a8dc1eb923279,13,76561198316706174,Tauson,ct,0,1,0,40,0,false,1150,3979950,150,2050,false
8b1a8dc1eb923279,13,76561198041683378,NiKo,t,0,1,1,45,0,false,950,3979950,150,3400,true
8b1a8dc1eb923279,13,76561198098071693,sl3nd,ct,2,1,0,229,2,false,850,3979950,150,2650,false
8b1a8dc1eb923279,13,76561198057282432,kyxsan,t,0,0,0,0,0,true,687,4898400,0,3250,true
8b1a8dc1eb923279,13,76561198034172415,REZ,ct,0,1,0,15,0,false,850,3979950,150,2050,false
8b1a8dc1eb923279,13,76561198074762801,m0NESY,t,3,1,0,251,3,false,850,3979950,150,4300,true
8b1a8dc1eb923279,13,76561199009468655,ztr,ct,1,1,0,84,1,false,500,4898400,0,2200,false
8b1a8dc1eb923279,13,76561197996678278,TeSeS,t,2,0,0,204,2,true,850,3979950,150,4000,true
8b1a8dc1eb923279,13,76561198310561479,PR,ct,0,1,0,27,0,false,850,3979950,150,2050,false
8b1a8dc1eb923279,13,76561197983956651,Magisk,t,0,1,0,0,0,false,850,3979950,150,3700,true
8b1a8dc1eb923279,14,76561197996678278,TeSeS,t,1,0,0,100,0,true,4138,39916400,4000,3550,true
8b1a8dc1eb923279,14,76561198034172415,REZ,ct,0,1,0,0,0,false,1987,20195700,2050,2450,false
8b1a8dc1eb923279,14,76561198098071693,sl3nd,ct,0,1,1,140,0,false,2522,23624450,2650,2700,false
8b1a8dc1eb923279,14,76561199009468655,ztr,ct,0,1,0,99,0,false,2132,21640900,2200,2400,false
8b1a8dc1eb923279,14,76561197983956651,Magisk,t,1,0,1,156,0,true,2964,33521400,3700,4100,true
8b1a8dc1eb923279,14,76561198074762801,m0NESY,t,0,1,1,26,0,false,4353,42244700,4300,3350,true
8b1a8dc1eb923279,14,76561198310561479,PR,ct,1,1,0,83,0,false,2086,19180850,2050,3150,false
8b1a8dc1eb923279,14,76561198041683378,NiKo,t,1,0,0,44,0,true,3626,31541200,3400,3550,true
8b1a8dc1eb923279,14,76561198057282432,kyxsan,t,2,0,0,174,2,true,2680,31020050,3250,4750,true
8b1a8dc1eb923279,14,76561198316706174,Tauson,ct,0,1,0,48,0,false,1907,19240100,2050,2500,false
8b1a8dc1eb923279,15,76561198057282432,kyxsan,t,1,1,1,118,0,false,3115,4488300,4750,7400,true
8b1a8dc1eb923279,15,76561198074762801,m0NESY,t,2,0,0,119,1,true,4560,9268500,3350,5300,true
8b1a8dc1eb923279,15,76561197983956651,Magisk,t,0,1,1,57,0,false,3593,2936400,4100,6650,true
8b1a8dc1eb923279,15,76561198034172415,REZ,ct,0,1,0,0,0,false,638,2806600,2450,4650,false
8b1a8dc1eb923279,15,76561198098071693,sl3nd,ct,0,1,0,15,0,false,200,0,2700,5600,false
8b1a8dc1eb923279,15,76561199009468655,ztr,ct,2,1,0,166,2,false,532,2261100,2400,5300,false
8b1a8dc1eb923279,15,76561198316706174,Tauson,ct,0,1,0,38,0,false,285,1096800,2500,5100,false
8b1a8dc1eb923279,15,76561198041683378,NiKo,t,0,0,0,19,0,true,5213,4206600,3550,5800,true
8b1a8dc1eb923279,15,76561197996678278,TeSeS,t,2,0,1,187,1,true,4459,14237200,3550,4000,true
8b1a8dc1eb923279,15,76561198310561479,PR,ct,0,1,1,84,0,false,646,2857400,3150,5350,false
8b1a8dc1eb923279,16,76561197996678278,TeSeS,t,0,1,1,55,0,false,4807,4265600,4000,3400,true
8b1a8dc1eb923279,16,76561198057282432,kyxsan,t,1,0,0,88,1,true,4533,48791850,7400,1050,true
8b1a8dc1eb923279,16,76561198316706174,Tauson,ct,1,1,0,106,1,false,4974,36962400,5100,350,false
8b1a8dc1eb923279,16,76561198098071693,sl3nd,ct,0,1,0,0,0,true,6108,40866000,5600,0,false
8b1a8dc1eb923279,16,76561198034172415,REZ,ct,1,1,0,193,0,false,4807,34350000,4650,300,false
8b1a8dc1eb923279,16,76561197983956651,Magisk,t,0,1,0,0,0,false,4840,34598000,6650,1750,true
8b1a8dc1eb923279,16,76561198041683378,NiKo,t,2,0,0,199,1,true,5305,8623900,5800,4900,true
8b1a8dc1eb923279,16,76561199009468655,ztr,ct,0,1,0,24,0,false,5242,37596600,5300,100,false
8b1a8dc1eb923279,16,76561198074762801,m0NESY,t,2,0,0,158,0,true,7001,4384500,5300,4900,true
8b1a8dc1eb923279,16,76561198310561479,PR,ct,0,1,0,0,0,false,5260,37731700,5350,100,false
